Date:  10:33; onsdag; februar 07; 2024
Model name: Exercise2
Study name: Static 1(-Default-)
Plot type: Static nodal stress Stress1
Result Type: von Mises 


Node  ,Value (N/mm^2 (MPa))  ,X (mm)  ,Y (mm)  ,Z (mm)
1917  ,0.9       ,4.25  ,52.057  ,0
1918  ,0.8       ,4.9995  ,51.805  ,0
1919  ,0.8       ,5.25  ,51.806  ,0
1920  ,0.9       ,4.75  ,52.057  ,0
1921  ,0.8       ,5.5  ,51.806  ,0
1922  ,0.8       ,5.25  ,52.057  ,0
1923  ,1.2       ,0.5  ,52.309  ,0
1924  ,1.2       ,0.75  ,52.29  ,0
1925  ,1.2       ,1  ,52.272  ,0
1926  ,1.2       ,0.75  ,52.542  ,0
1927  ,1.2       ,1.25  ,52.237  ,0
1928  ,1.2       ,1.5  ,52.203  ,0
1929  ,1.2       ,1.25  ,52.489  ,0
1930  ,1.2       ,1.75  ,52.124  ,0
1931  ,1.2       ,2  ,52.045  ,0
1932  ,1.2       ,2.25  ,52.133  ,0
1933  ,1.2       ,1.75  ,52.376  ,0
1934  ,1.1       ,2.5  ,52.22  ,0
1935  ,1.1       ,2.75  ,52.253  ,0
1936  ,1.1       ,2.25  ,52.384  ,0
1937  ,1.1       ,3  ,52.286  ,0
1938  ,1.0       ,3.25  ,52.295  ,0
1939  ,1.1       ,2.75  ,52.505  ,0
1940  ,1.0       ,3.5  ,52.304  ,0
1941  ,1.0       ,3.75  ,52.306  ,0
1942  ,1.0       ,3.25  ,52.546  ,0
1943  ,1.0       ,4  ,52.308  ,0
1944  ,0.9       ,4.25  ,52.308  ,0
1945  ,1.0       ,3.75  ,52.557  ,0
1946  ,0.9       ,4.5  ,52.309  ,0
1947  ,0.9       ,4.75  ,52.309  ,0
1948  ,0.9       ,4.25  ,52.56  ,0
1949  ,0.8       ,5  ,52.309  ,0
1950  ,0.8       ,5.25  ,52.309  ,0
1951  ,0.9       ,4.75  ,52.56  ,0
1952  ,0.8       ,5.5  ,52.309  ,0
1953  ,0.8       ,5.25  ,52.56  ,0
1954  ,1.2       ,0.5  ,52.812  ,0
1955  ,1.2       ,0.75  ,52.793  ,0
1956  ,1.2       ,1  ,52.775  ,0
1957  ,1.1       ,0.75  ,53.045  ,0
1958  ,1.2       ,1.25  ,52.74  ,0
1959  ,1.1       ,1.5  ,52.706  ,0
1960  ,1.1       ,1.25  ,52.992  ,0
1961  ,1.1       ,1.75  ,52.627  ,0
1962  ,1.1       ,2  ,52.548  ,0
1963  ,1.1       ,2.25  ,52.636  ,0
1964  ,1.1       ,1.75  ,52.879  ,0
1965  ,1.1       ,2.5  ,52.723  ,0
1966  ,1.1       ,2.75  ,52.756  ,0
1967  ,1.1       ,2.25  ,52.887  ,0
1968  ,1.0       ,3  ,52.789  ,0
1969  ,1.0       ,3.25  ,52.798  ,0
1970  ,1.0       ,2.75  ,53.008  ,0
1971  ,1.0       ,3.5  ,52.807  ,0
1972  ,1.0       ,3.75  ,52.809  ,0
1973  ,1.0       ,3.25  ,53.049  ,0
1974  ,0.9       ,4  ,52.811  ,0
1975  ,0.9       ,4.25  ,52.811  ,0
1976  ,1.0       ,3.75  ,53.06  ,0
1977  ,0.9       ,4.5  ,52.812  ,0
1978  ,0.9       ,4.75  ,52.812  ,0
1979  ,0.9       ,4.25  ,53.063  ,0
1980  ,0.9       ,5  ,52.812  ,0
1981  ,0.8       ,5.25  ,52.812  ,0
1982  ,0.9       ,4.75  ,53.063  ,0
1983  ,0.8       ,5.5  ,52.812  ,0
1984  ,0.8       ,5.25  ,53.063  ,0
1985  ,1.1       ,0.5  ,53.315  ,0
1986  ,1.1       ,0.75  ,53.296  ,0
1987  ,1.1       ,1  ,53.278  ,0
1988  ,1.1       ,0.75  ,53.548  ,0
1989  ,1.1       ,1.25  ,53.243  ,0
1990  ,1.1       ,1.5  ,53.209  ,0
1991  ,1.1       ,1.25  ,53.495  ,0
1992  ,1.1       ,1.75  ,53.13  ,0
1993  ,1.1       ,2  ,53.051  ,0
1994  ,1.1       ,2.25  ,53.139  ,0
1995  ,1.1       ,1.75  ,53.382  ,0
1996  ,1.0       ,2.5  ,53.226  ,0
1997  ,1.0       ,2.75  ,53.259  ,0
1998  ,1.0       ,2.25  ,53.39  ,0
1999  ,1.0       ,3  ,53.292  ,0
2000  ,1.0       ,3.25  ,53.301  ,0
2001  ,1.0       ,2.75  ,53.511  ,0
2002  ,1.0       ,3.5  ,53.31  ,0
2003  ,0.9       ,3.75  ,53.312  ,0
2004  ,1.0       ,3.25  ,53.552  ,0
2005  ,0.9       ,4  ,53.314  ,0
2006  ,0.9       ,4.25  ,53.314  ,0
2007  ,0.9       ,3.75  ,53.563  ,0
2008  ,0.9       ,4.5  ,53.315  ,0
2009  ,0.9       ,4.75  ,53.315  ,0
2010  ,0.9       ,4.25  ,53.566  ,0
2011  ,0.9       ,5  ,53.315  ,0
2012  ,0.8       ,5.25  ,53.315  ,0
2013  ,0.9       ,4.75  ,53.566  ,0
2014  ,0.8       ,5.5  ,53.315  ,0
2015  ,0.9       ,5.25  ,53.566  ,0
2016  ,1.1       ,0.5  ,53.818  ,0
2017  ,1.1       ,0.75  ,53.799  ,0
2018  ,1.1       ,1  ,53.781  ,0
2019  ,1.0       ,0.75  ,54.051  ,0
2020  ,1.1       ,1.25  ,53.746  ,0
2021  ,1.1       ,1.5  ,53.712  ,0
2022  ,1.0       ,1.25  ,53.998  ,0
2023  ,1.0       ,1.75  ,53.633  ,0
2024  ,1.0       ,2  ,53.554  ,0
2025  ,1.0       ,2.25  ,53.642  ,0
2026  ,1.0       ,1.75  ,53.885  ,0
2027  ,1.0       ,2.5  ,53.729  ,0
2028  ,1.0       ,2.75  ,53.762  ,0
2029  ,1.0       ,2.25  ,53.893  ,0
2030  ,1.0       ,3  ,53.795  ,0
2031  ,1.0       ,3.25  ,53.804  ,0
2032  ,1.0       ,2.75  ,54.014  ,0
2033  ,0.9       ,3.5  ,53.813  ,0
2034  ,0.9       ,3.75  ,53.815  ,0
2035  ,0.9       ,3.25  ,54.055  ,0
2036  ,0.9       ,4  ,53.817  ,0
2037  ,0.9       ,4.25  ,53.817  ,0
2038  ,0.9       ,3.75  ,54.066  ,0
2039  ,0.9       ,4.5  ,53.818  ,0
2040  ,0.9       ,4.75  ,53.818  ,0
2041  ,0.9       ,4.25  ,54.069  ,0
2042  ,0.9       ,5  ,53.818  ,0
2043  ,0.9       ,5.25  ,53.818  ,0
2044  ,0.9       ,4.75  ,54.069  ,0
2045  ,0.9       ,5.5  ,53.818  ,0
2046  ,0.9       ,5.25  ,54.069  ,0
2047  ,1.0       ,0.5  ,54.321  ,0
2048  ,1.0       ,0.75  ,54.302  ,0
2049  ,1.0       ,1  ,54.284  ,0
2050  ,1.0       ,0.75  ,54.554  ,0
2051  ,1.0       ,1.25  ,54.249  ,0
2052  ,1.0       ,1.5  ,54.215  ,0
2053  ,1.0       ,1.25  ,54.501  ,0
2054  ,1.0       ,1.75  ,54.136  ,0
2055  ,1.0       ,2  ,54.057  ,0
2056  ,1.0       ,2.25  ,54.145  ,0
2057  ,1.0       ,1.75  ,54.388  ,0
2058  ,1.0       ,2.5  ,54.232  ,0
2059  ,1.0       ,2.75  ,54.265  ,0
2060  ,1.0       ,2.25  ,54.396  ,0
2061  ,1.0       ,3  ,54.298  ,0
2062  ,0.9       ,3.25  ,54.307  ,0
2063  ,1.0       ,2.75  ,54.516  ,0
2064  ,0.9       ,3.5  ,54.316  ,0
2065  ,0.9       ,3.75  ,54.318  ,0
2066  ,0.9       ,3.25  ,54.558  ,0
2067  ,0.9       ,4  ,54.32  ,0
2068  ,0.9       ,4.25  ,54.32  ,0
2069  ,0.9       ,3.75  ,54.569  ,0
2070  ,0.9       ,4.5  ,54.321  ,0
2071  ,0.9       ,4.75  ,54.321  ,0
2072  ,0.9       ,4.25  ,54.572  ,0
2073  ,0.9       ,5  ,54.321  ,0
2074  ,0.9       ,5.25  ,54.321  ,0
2075  ,0.9       ,4.75  ,54.572  ,0
2076  ,0.9       ,5.5  ,54.321  ,0
2077  ,0.9       ,5.25  ,54.572  ,0
2078  ,1.0       ,0.5  ,54.824  ,0
2079  ,1.0       ,0.75  ,54.805  ,0
2080  ,1.0       ,1  ,54.787  ,0
2081  ,1.0       ,0.75  ,55.057  ,0
2082  ,1.0       ,1.25  ,54.752  ,0
2083  ,1.0       ,1.5  ,54.718  ,0
2084  ,1.0       ,1.25  ,55.004  ,0
2085  ,1.0       ,1.75  ,54.639  ,0
2086  ,1.0       ,2  ,54.56  ,0
2087  ,1.0       ,2.25  ,54.648  ,0
2088  ,1.0       ,1.75  ,54.89  ,0
2089  ,1.0       ,2.5  ,54.735  ,0
2090  ,0.9       ,2.75  ,54.768  ,0
2091  ,1.0       ,2.25  ,54.899  ,0
2092  ,0.9       ,3  ,54.801  ,0
2093  ,0.9       ,3.25  ,54.81  ,0
2094  ,0.9       ,2.75  ,55.019  ,0
2095  ,0.9       ,3.5  ,54.819  ,0
2096  ,0.9       ,3.75  ,54.821  ,0
2097  ,0.9       ,3.25  ,55.061  ,0
2098  ,0.9       ,4  ,54.823  ,0
2099  ,0.9       ,4.25  ,54.823  ,0
2100  ,0.9       ,3.75  ,55.072  ,0
2101  ,0.9       ,4.5  ,54.824  ,0
2102  ,0.9       ,4.75  ,54.824  ,0
2103  ,0.9       ,4.25  ,55.075  ,0
2104  ,0.9       ,5  ,54.824  ,0
2105  ,0.9       ,5.25  ,54.824  ,0
2106  ,0.9       ,4.75  ,55.075  ,0
2107  ,0.9       ,5.5  ,54.824  ,0
2108  ,0.9       ,5.25  ,55.075  ,0
2109  ,1.0       ,0.5  ,55.327  ,0
2110  ,1.0       ,0.75  ,55.308  ,0
2111  ,1.0       ,1  ,55.29  ,0
2112  ,1.0       ,0.75  ,55.56  ,0
2113  ,1.0       ,1.25  ,55.255  ,0
2114  ,1.0       ,1.5  ,55.221  ,0
2115  ,0.9       ,1.25  ,55.507  ,0
2116  ,1.0       ,1.75  ,55.142  ,0
2117  ,1.0       ,2  ,55.063  ,0
2118  ,0.9       ,2.25  ,55.151  ,0
2119  ,0.9       ,1.75  ,55.393  ,0
2120  ,0.9       ,2.5  ,55.238  ,0
2121  ,0.9       ,2.75  ,55.271  ,0
2122  ,0.9       ,2.25  ,55.402  ,0
2123  ,0.9       ,3  ,55.304  ,0
2124  ,0.9       ,3.25  ,55.313  ,0
2125  ,0.9       ,2.75  ,55.522  ,0
2126  ,0.9       ,3.5  ,55.322  ,0
2127  ,0.9       ,3.75  ,55.324  ,0
2128  ,0.9       ,3.25  ,55.564  ,0
2129  ,0.9       ,4  ,55.326  ,0
2130  ,0.9       ,4.25  ,55.326  ,0
2131  ,0.9       ,3.75  ,55.575  ,0
2132  ,0.9       ,4.5  ,55.327  ,0
2133  ,0.9       ,4.75  ,55.327  ,0
2134  ,0.9       ,4.25  ,55.578  ,0
2135  ,0.9       ,5  ,55.327  ,0
2136  ,0.9       ,5.25  ,55.327  ,0
2137  ,0.9       ,4.75  ,55.578  ,0
2138  ,0.9       ,5.5  ,55.327  ,0
2139  ,0.9       ,5.25  ,55.578  ,0
2140  ,0.9       ,0.5  ,55.83  ,0
2141  ,0.9       ,0.75  ,55.811  ,0
2142  ,0.9       ,1  ,55.793  ,0
2143  ,0.9       ,0.75  ,56.063  ,0
2144  ,0.9       ,1.25  ,55.758  ,0
2145  ,0.9       ,1.5  ,55.724  ,0
2146  ,0.9       ,1.25  ,56.01  ,0
2147  ,0.9       ,1.75  ,55.645  ,0
2148  ,0.9       ,2  ,55.566  ,0
2149  ,0.9       ,2.25  ,55.654  ,0
2150  ,0.9       ,1.75  ,55.896  ,0
2151  ,0.9       ,2.5  ,55.741  ,0
2152  ,0.9       ,2.75  ,55.774  ,0
2153  ,0.9       ,2.25  ,55.905  ,0
2154  ,0.9       ,3  ,55.807  ,0
2155  ,0.9       ,3.25  ,55.816  ,0
2156  ,0.9       ,2.75  ,56.025  ,0
2157  ,0.9       ,3.5  ,55.825  ,0
2158  ,0.9       ,3.75  ,55.827  ,0
2159  ,0.9       ,3.25  ,56.067  ,0
2160  ,0.9       ,4  ,55.829  ,0
2161  ,0.9       ,4.25  ,55.829  ,0
2162  ,0.9       ,3.75  ,56.078  ,0
2163  ,0.9       ,4.5  ,55.83  ,0
2164  ,0.9       ,4.75  ,55.83  ,0
2165  ,0.9       ,4.25  ,56.081  ,0
2166  ,0.9       ,5  ,55.83  ,0
2167  ,0.9       ,5.25  ,55.83  ,0
2168  ,0.9       ,4.75  ,56.081  ,0
2169  ,0.9       ,5.5  ,55.83  ,0
2170  ,0.9       ,5.25  ,56.081  ,0
2171  ,0.9       ,0.5  ,56.333  ,0
2172  ,0.9       ,0.75  ,56.314  ,0
2173  ,0.9       ,1  ,56.296  ,0
2174  ,0.9       ,0.75  ,56.566  ,0
2175  ,0.9       ,1.25  ,56.261  ,0
2176  ,0.9       ,1.5  ,56.227  ,0
2177  ,0.9       ,1.25  ,56.513  ,0
2178  ,0.9       ,1.75  ,56.148  ,0
2179  ,0.9       ,2  ,56.069  ,0
2180  ,0.9       ,2.25  ,56.157  ,0
2181  ,0.9       ,1.75  ,56.399  ,0
2182  ,0.9       ,2.5  ,56.244  ,0
2183  ,0.9       ,2.75  ,56.277  ,0
2184  ,0.9       ,2.25  ,56.408  ,0
2185  ,0.9       ,3  ,56.31  ,0
2186  ,0.9       ,3.25  ,56.319  ,0
2187  ,0.9       ,2.75  ,56.528  ,0
2188  ,0.9       ,3.5  ,56.328  ,0
2189  ,0.9       ,3.75  ,56.33  ,0
2190  ,0.9       ,3.25  ,56.57  ,0
2191  ,0.9       ,4  ,56.332  ,0
2192  ,0.9       ,4.25  ,56.332  ,0
2193  ,0.9       ,3.75  ,56.581  ,0
2194  ,0.9       ,4.5  ,56.333  ,0
2195  ,0.9       ,4.75  ,56.333  ,0
2196  ,0.9       ,4.25  ,56.584  ,0
2197  ,0.9       ,5  ,56.333  ,0
2198  ,0.9       ,5.25  ,56.333  ,0
2199  ,0.9       ,4.75  ,56.584  ,0
2200  ,0.9       ,5.5  ,56.333  ,0
2201  ,0.9       ,5.25  ,56.584  ,0
2202  ,0.9       ,0.5  ,56.836  ,0
2203  ,0.9       ,0.75  ,56.817  ,0
2204  ,0.9       ,1  ,56.799  ,0
2205  ,0.9       ,0.75  ,57.069  ,0
2206  ,0.9       ,1.25  ,56.764  ,0
2207  ,0.9       ,1.5  ,56.73  ,0
2208  ,0.9       ,1.25  ,57.016  ,0
2209  ,0.9       ,1.75  ,56.651  ,0
2210  ,0.9       ,2  ,56.572  ,0
2211  ,0.9       ,2.25  ,56.66  ,0
2212  ,0.9       ,1.75  ,56.902  ,0
2213  ,0.9       ,2.5  ,56.747  ,0
2214  ,0.9       ,2.75  ,56.78  ,0
2215  ,0.9       ,2.25  ,56.911  ,0
2216  ,0.9       ,3  ,56.813  ,0
2217  ,0.9       ,3.25  ,56.822  ,0
2218  ,0.9       ,2.75  ,57.031  ,0
2219  ,0.9       ,3.5  ,56.831  ,0
2220  ,0.9       ,3.75  ,56.833  ,0
2221  ,0.9       ,3.25  ,57.073  ,0
2222  ,0.9       ,4  ,56.835  ,0
2223  ,0.9       ,4.25  ,56.835  ,0
2224  ,0.9       ,3.75  ,57.084  ,0
2225  ,0.9       ,4.5  ,56.836  ,0
2226  ,0.9       ,4.75  ,56.836  ,0
2227  ,0.9       ,4.25  ,57.087  ,0
2228  ,0.9       ,5  ,56.836  ,0
2229  ,0.9       ,5.25  ,56.836  ,0
2230  ,0.9       ,4.75  ,57.087  ,0
2231  ,0.9       ,5.5  ,56.836  ,0
2232  ,0.9       ,5.25  ,57.087  ,0
2233  ,0.9       ,0.5  ,57.339  ,0
2234  ,0.9       ,0.75  ,57.32  ,0
2235  ,0.9       ,1  ,57.301  ,0
2236  ,0.9       ,0.75  ,57.572  ,0
2237  ,0.9       ,1.25  ,57.267  ,0
2238  ,0.9       ,1.5  ,57.233  ,0
2239  ,0.9       ,1.25  ,57.519  ,0
2240  ,0.9       ,1.75  ,57.154  ,0
2241  ,0.9       ,2  ,57.075  ,0
2242  ,0.9       ,2.25  ,57.163  ,0
2243  ,0.9       ,1.75  ,57.405  ,0
2244  ,0.9       ,2.5  ,57.25  ,0
2245  ,0.9       ,2.75  ,57.283  ,0
2246  ,0.9       ,2.25  ,57.414  ,0
2247  ,0.9       ,3  ,57.315  ,0
2248  ,0.9       ,3.25  ,57.325  ,0
2249  ,0.9       ,2.75  ,57.534  ,0
2250  ,0.9       ,3.5  ,57.334  ,0
2251  ,0.9       ,3.75  ,57.336  ,0
2252  ,0.9       ,3.25  ,57.576  ,0
2253  ,0.9       ,4  ,57.338  ,0
2254  ,0.9       ,4.25  ,57.338  ,0
2255  ,0.9       ,3.75  ,57.587  ,0
2256  ,0.9       ,4.5  ,57.338  ,0
2257  ,0.9       ,4.75  ,57.339  ,0
2258  ,0.9       ,4.25  ,57.59  ,0
2259  ,0.9       ,5  ,57.339  ,0
2260  ,0.9       ,5.25  ,57.339  ,0
2261  ,0.9       ,4.75  ,57.59  ,0
2262  ,0.9       ,5.5  ,57.339  ,0
2263  ,0.9       ,5.25  ,57.59  ,0
2264  ,0.9       ,0.5  ,57.842  ,0
2265  ,0.9       ,0.75  ,57.823  ,0
2266  ,0.9       ,1  ,57.804  ,0
2267  ,0.9       ,0.75  ,58.075  ,0
2268  ,0.9       ,1.25  ,57.77  ,0
2269  ,0.9       ,1.5  ,57.736  ,0
2270  ,0.9       ,1.25  ,58.022  ,0
2271  ,0.9       ,1.75  ,57.657  ,0
2272  ,0.9       ,2  ,57.578  ,0
2273  ,0.9       ,2.25  ,57.666  ,0
2274  ,0.9       ,1.75  ,57.908  ,0
2275  ,0.9       ,2.5  ,57.753  ,0
2276  ,0.9       ,2.75  ,57.786  ,0
2277  ,0.9       ,2.25  ,57.917  ,0
2278  ,0.9       ,3  ,57.818  ,0
2279  ,0.9       ,3.25  ,57.827  ,0
2280  ,0.9       ,2.75  ,58.037  ,0
2281  ,0.9       ,3.5  ,57.837  ,0
2282  ,0.9       ,3.75  ,57.839  ,0
2283  ,0.9       ,3.25  ,58.079  ,0
2284  ,0.9       ,4  ,57.841  ,0
2285  ,0.9       ,4.25  ,57.841  ,0
2286  ,0.9       ,3.75  ,58.09  ,0
2287  ,0.9       ,4.5  ,57.841  ,0
2288  ,0.9       ,4.75  ,57.842  ,0
2289  ,0.9       ,4.25  ,58.093  ,0
2290  ,0.9       ,5  ,57.842  ,0
2291  ,0.9       ,5.25  ,57.842  ,0
2292  ,0.9       ,4.75  ,58.093  ,0
2293  ,0.9       ,5.5  ,57.842  ,0
2294  ,0.9       ,5.25  ,58.093  ,0
2295  ,0.9       ,0.5  ,58.345  ,0
2296  ,0.9       ,0.75001  ,58.326  ,0
2297  ,0.9       ,1  ,58.307  ,0
2298  ,0.9       ,0.75001  ,58.577  ,0
2299  ,0.9       ,1.25  ,58.273  ,0
2300  ,0.9       ,1.5  ,58.239  ,0
2301  ,0.9       ,1.25  ,58.524  ,0
2302  ,0.9       ,1.75  ,58.16  ,0
2303  ,0.9       ,2  ,58.081  ,0
2304  ,0.9       ,2.25  ,58.169  ,0
2305  ,0.9       ,1.75  ,58.411  ,0
2306  ,0.9       ,2.5  ,58.256  ,0
2307  ,0.9       ,2.75  ,58.289  ,0
2308  ,0.9       ,2.25  ,58.42  ,0
2309  ,0.9       ,3  ,58.321  ,0
2310  ,0.9       ,3.25  ,58.33  ,0
2311  ,0.9       ,2.75  ,58.54  ,0
2312  ,0.9       ,3.5  ,58.34  ,0
2313  ,0.9       ,3.75  ,58.342  ,0
2314  ,0.9       ,3.25  ,58.582  ,0
2315  ,0.9       ,4  ,58.344  ,0
2316  ,0.9       ,4.25  ,58.344  ,0
2317  ,0.9       ,3.75  ,58.593  ,0
2318  ,0.9       ,4.5  ,58.344  ,0
2319  ,0.9       ,4.75  ,58.344  ,0
2320  ,0.9       ,4.25  ,58.595  ,0
2321  ,0.9       ,5  ,58.345  ,0
2322  ,0.9       ,5.25  ,58.345  ,0
2323  ,0.9       ,4.75  ,58.596  ,0
2324  ,0.9       ,5.5  ,58.345  ,0
2325  ,0.9       ,5.25  ,58.596  ,0
2326  ,0.9       ,0.5  ,58.848  ,0
2327  ,0.9       ,0.75001  ,58.829  ,0
2328  ,0.9       ,1  ,58.81  ,0
2329  ,0.9       ,0.75001  ,59.08  ,0
2330  ,0.9       ,1.25  ,58.776  ,0
2331  ,0.9       ,1.5  ,58.742  ,0
2332  ,0.9       ,1.25  ,59.027  ,0
2333  ,0.9       ,1.75  ,58.663  ,0
2334  ,0.9       ,2  ,58.584  ,0
2335  ,0.9       ,2.25  ,58.672  ,0
2336  ,0.9       ,1.75  ,58.914  ,0
2337  ,0.9       ,2.5  ,58.759  ,0
2338  ,0.9       ,2.75  ,58.792  ,0
2339  ,0.9       ,2.25  ,58.923  ,0
2340  ,0.9       ,3  ,58.824  ,0
2341  ,0.9       ,3.25  ,58.833  ,0
2342  ,0.9       ,2.75  ,59.043  ,0
2343  ,0.9       ,3.5  ,58.842  ,0
2344  ,0.9       ,3.75  ,58.845  ,0
2345  ,0.9       ,3.25  ,59.085  ,0
2346  ,0.9       ,4.0001  ,58.847  ,0
2347  ,0.9       ,4.2501  ,58.847  ,0
2348  ,0.9       ,3.7501  ,59.096  ,0
2349  ,0.9       ,4.5001  ,58.847  ,0
2350  ,0.9       ,4.7501  ,58.847  ,0
2351  ,0.9       ,4.2501  ,59.098  ,0
2352  ,0.9       ,5  ,58.848  ,0
2353  ,0.9       ,5.25  ,58.848  ,0
2354  ,0.9       ,4.7501  ,59.099  ,0
2355  ,0.9       ,5.5  ,58.848  ,0
2356  ,0.9       ,5.25  ,59.099  ,0
2357  ,0.8       ,0.5  ,59.351  ,0
2358  ,0.8       ,0.75003  ,59.332  ,0
2359  ,0.8       ,1  ,59.313  ,0
2360  ,0.8       ,0.75003  ,59.583  ,0
2361  ,0.8       ,1.25  ,59.279  ,0
2362  ,0.9       ,1.5  ,59.245  ,0
2363  ,0.8       ,1.2501  ,59.53  ,0
2364  ,0.9       ,1.75  ,59.166  ,0
2365  ,0.9       ,2  ,59.087  ,0
2366  ,0.9       ,2.25  ,59.174  ,0
2367  ,0.8       ,1.75  ,59.417  ,0
2368  ,0.9       ,2.5001  ,59.262  ,0
2369  ,0.9       ,2.7501  ,59.295  ,0
2370  ,0.9       ,2.2501  ,59.426  ,0
2371  ,0.9       ,3.0001  ,59.327  ,0
2372  ,0.9       ,3.2501  ,59.336  ,0
2373  ,0.9       ,2.7501  ,59.546  ,0
2374  ,0.9       ,3.5001  ,59.345  ,0
2375  ,0.9       ,3.7501  ,59.347  ,0
2376  ,0.9       ,3.2502  ,59.588  ,0
2377  ,0.9       ,4.0002  ,59.35  ,0
2378  ,0.9       ,4.2502  ,59.35  ,0
2379  ,0.9       ,3.7502  ,59.599  ,0
2380  ,0.9       ,4.5002  ,59.35  ,0
2381  ,0.9       ,4.7502  ,59.35  ,0
2382  ,0.9       ,4.2503  ,59.601  ,0
2383  ,0.9       ,5.0002  ,59.351  ,0
2384  ,0.9       ,5.2501  ,59.351  ,0
2385  ,0.9       ,4.7503  ,59.602  ,0
2386  ,0.9       ,5.5  ,59.351  ,0
2387  ,0.9       ,5.2501  ,59.602  ,0
2388  ,0.8       ,0.5  ,59.854  ,0
2389  ,0.8       ,0.75007  ,59.835  ,0
2390  ,0.8       ,1.0001  ,59.816  ,0
2391  ,0.8       ,0.75007  ,60.086  ,0
2392  ,0.8       ,1.2501  ,59.782  ,0
2393  ,0.8       ,1.5001  ,59.748  ,0
2394  ,0.8       ,1.2502  ,60.033  ,0
2395  ,0.8       ,1.7501  ,59.669  ,0
2396  ,0.8       ,2.0001  ,59.59  ,0
2397  ,0.8       ,2.2501  ,59.677  ,0
2398  ,0.8       ,1.7502  ,59.92  ,0
2399  ,0.8       ,2.5002  ,59.765  ,0
2400  ,0.8       ,2.7502  ,59.798  ,0
2401  ,0.8       ,2.2502  ,59.929  ,0
2402  ,0.9       ,3.0003  ,59.83  ,0
2403  ,0.9       ,3.2503  ,59.839  ,0
2404  ,0.8       ,2.7504  ,60.049  ,0
2405  ,0.9       ,3.5004  ,59.848  ,0
2406  ,0.9       ,3.7504  ,59.85  ,0
2407  ,0.8       ,3.2505  ,60.091  ,0
2408  ,0.9       ,4.0005  ,59.853  ,0
2409  ,0.9       ,4.2505  ,59.853  ,0
2410  ,0.9       ,3.7507  ,60.102  ,0
2411  ,0.9       ,4.5005  ,59.853  ,0
2412  ,0.9       ,4.7505  ,59.853  ,0
2413  ,0.9       ,4.2508  ,60.104  ,0
2414  ,0.9       ,5.0005  ,59.853  ,0
2415  ,0.9       ,5.2504  ,59.853  ,0
2416  ,0.9       ,4.7508  ,60.105  ,0
2417  ,0.9       ,5.5  ,59.854  ,0
2418  ,0.9       ,5.2504  ,60.105  ,0
2419  ,0.8       ,0.5  ,60.356  ,0
2420  ,0.8       ,0.75011  ,60.338  ,0
2421  ,0.8       ,1.0002  ,60.32  ,0
2422  ,0.8       ,0.75011  ,60.59  ,0
2423  ,0.8       ,1.2504  ,60.285  ,0
2424  ,0.8       ,1.5004  ,60.251  ,0
2425  ,0.8       ,1.2504  ,60.537  ,0
2426  ,0.8       ,1.7503  ,60.172  ,0
2427  ,0.8       ,2.0003  ,60.093  ,0
2428  ,0.8       ,2.2504  ,60.18  ,0
2429  ,0.8       ,1.7505  ,60.423  ,0
2430  ,0.8       ,2.5006  ,60.268  ,0
2431  ,0.8       ,2.7507  ,60.301  ,0
2432  ,0.8       ,2.2507  ,60.432  ,0
2433  ,0.8       ,3.0009  ,60.333  ,0
2434  ,0.8       ,3.251  ,60.342  ,0
2435  ,0.8       ,2.7511  ,60.552  ,0
2436  ,0.8       ,3.5012  ,60.351  ,0
2437  ,0.9       ,3.7513  ,60.353  ,0
2438  ,0.8       ,3.2516  ,60.594  ,0
2439  ,0.9       ,4.0014  ,60.355  ,0
2440  ,0.9       ,4.2515  ,60.356  ,0
2441  ,0.8       ,3.752  ,60.605  ,0
2442  ,0.9       ,4.5016  ,60.356  ,0
2443  ,0.9       ,4.7515  ,60.356  ,0
2444  ,0.9       ,4.2522  ,60.607  ,0
2445  ,0.9       ,5.0014  ,60.356  ,0
2446  ,0.9       ,5.251  ,60.356  ,0
2447  ,0.9       ,4.7522  ,60.608  ,0
2448  ,0.9       ,5.5  ,60.356  ,0
2449  ,0.9       ,5.251  ,60.608  ,0
2450  ,0.8       ,0.50012  ,60.859  ,0
2451  ,0.8       ,0.74962  ,60.843  ,0
2452  ,0.8       ,0.99974  ,60.824  ,0
2453  ,0.8       ,0.74974  ,61.094  ,0
2454  ,0.8       ,1.2507  ,60.789  ,0
2455  ,0.8       ,1.5009  ,60.754  ,0
2456  ,0.8       ,1.2502  ,61.042  ,0
2457  ,0.8       ,1.751  ,60.675  ,0
2458  ,0.8       ,2.0009  ,60.596  ,0
2459  ,0.8       ,2.2512  ,60.683  ,0
2460  ,0.8       ,1.7513  ,60.927  ,0
2461  ,0.8       ,2.5018  ,60.771  ,0
2462  ,0.8       ,2.752  ,60.804  ,0
2463  ,0.8       ,2.252  ,60.935  ,0
2464  ,0.8       ,3.0026  ,60.836  ,0
2465  ,0.8       ,3.2528  ,60.845  ,0
2466  ,0.8       ,2.7532  ,61.055  ,0
2467  ,0.8       ,3.5032  ,60.854  ,0
2468  ,0.8       ,3.7534  ,60.856  ,0
2469  ,0.8       ,3.2542  ,61.097  ,0
2470  ,0.8       ,4.0038  ,60.858  ,0
2471  ,0.9       ,4.2539  ,60.859  ,0
2472  ,0.8       ,3.7551  ,61.108  ,0
